company1,company2,company3,company4,company5,company6,namemine,town,province,latitude,longitude,open1,close1,open2,close2,open3,close3,information,source1,source2,source3,link1,link2,link3,Commodity
Anglo American plc,,,,,,Trend,,British Columbia,54.898333,-120.961706,2005,2014,,,,,,0,0,0,,,,Coal
Richmont Mines Inc.,,,,,,Island Gold,,Ontario,48.297,-84.4429,2007,open,,,,,,0,0,0,,,,Gold
Liberty Mines Inc.,Northern Sun Mining Corp.,,,,,Redstone,,Ontario,48.31694444,-81.16472222,2007,open,,,,,with puntual suspension of activities,0,0,0,,,,Nickel
First Metals Inc.,,,,,,Fabie Bay,,Quebec,48.4407,-79.3526,2007,2009,,,,,,0,0,0,,,,Silver
First Metals Inc.,,,,,,Fabie Bay,,Quebec,48.4407,-79.3526,2007,2009,,,,,,0,0,0,,,,Gold
First Metals Inc.,,,,,,Fabie Bay,,Quebec,48.4407,-79.3526,2007,2009,,,,,,0,0,0,,,,Zinc
First Metals Inc.,,,,,,Fabie Bay,,Quebec,48.4407,-79.3526,2007,2009,,,,,,0,0,0,,,,Copper
Teck Cominco Limited,,,,,,Duck Pond,,Newfoundland-and-Labrador,48.630978,-56.50069,2007,2015,,,,,,0,0,0,,,,Zinc
Teck Cominco Limited,,,,,,Duck Pond,,Newfoundland-and-Labrador,48.630978,-56.50069,2007,2015,,,,,,0,0,0,,,,Copper
Forty Two Metals Inc. (Roca Mines Inc.),,,,,,MAX,,British Columbia,50.6457,-117.586,2007,2010,2011,open,,,,0,0,0,,,,Molybdenum
San Gold Corporation,,,,,,San Gold No. 1,,Manitoba,51.0258,-95.6216,2007,2008,,,,,,0,0,0,,,,Gold
Sherwood Copper Corporation,Capstone Mining Corporation,,,,,Minto,,Yukon,62.6167,-137.249,2007,2018,,,,,,0,0,0,,,,Gold
Sherwood Copper Corporation,Capstone Mining Corporation,,,,,Minto,,Yukon,62.6167,-137.249,2007,2018,,,,,,0,0,0,,,,Copper
De Beers Canada Inc.,,,,,,Snap Lake,,Northwest Territories,63.6027,-110.869,2007,2015,,,,,,0,0,0,,,,Diamond
FNX Mining Company Inc.,KGHM Polska Miedz S.A.,,,,,Podolsky,,Ontario,46.7775,-80.8763,2008,2013,,,,,,0,0,0,,,,Nickel
FNX Mining Company Inc.,KGHM Polska Miedz S.A.,,,,,Podolsky,,Ontario,46.7775,-80.8763,2008,2013,,,,,,0,0,0,,,,PM
FNX Mining Company Inc.,KGHM Polska Miedz S.A.,,,,,Podolsky,,Ontario,46.7775,-80.8763,2008,2013,,,,,,0,0,0,,,,Copper
Agnico-Eagle Mines Limited,,,,,,Goldex,,Quebec,48.0926,-77.8733,2008,2011,2013,open,,,,0,0,0,,,,Silver
Agnico-Eagle Mines Limited,,,,,,Goldex,,Quebec,48.0926,-77.8733,2008,2011,2013,open,,,,0,0,0,,,,Gold
Alexis Minerals Corporation,QMX Gold Corporation,,,,,Lac Herbin,,Quebec,48.1361,-77.6539,2008,2015,,,,,,0,0,0,,,,Silver
Alexis Minerals Corporation,QMX Gold Corporation,,,,,Lac Herbin,,Quebec,48.1361,-77.6539,2008,2015,,,,,,0,0,0,,,,Gold
Beaver Brook Antimony Mine Inc.,China Minmetals Rare Earth Group Co. Ltd.,,,,,Beaver Brook,,Newfoundland-and-Labrador,48.4253,-55.1126,2008,2013,2021,open,,,,0,0,0,,,,Antimony
Metanor Resources Inc.,,,,,,Barry,,Quebec,48.9903,-75.766,2008,open,,,,,,0,0,0,,,,Silver
Metanor Resources Inc.,,,,,,Barry,,Quebec,48.9903,-75.766,2008,open,,,,,,0,0,0,,,,Gold
Merit Mining Corp.,,,,,,Lexington-Grenoble,,British Columbia,49.0088,-118.614,2008,2008,,,,,,0,0,0,,,,Gold
Merit Mining Corp.,,,,,,Lexington-Grenoble,,British Columbia,49.0088,-118.614,2008,2008,,,,,,0,0,0,,,,Copper
Xstrata Zinc Canada,Glencore plc,,,,,Perseverance,,Quebec,49.716,-77.7189,2008,2013,,,,,,0,0,0,,,,Silver
Xstrata Zinc Canada,Glencore plc,,,,,Perseverance,,Quebec,49.716,-77.7189,2008,2013,,,,,,0,0,0,,,,Gold
Xstrata Zinc Canada,Glencore plc,,,,,Perseverance,,Quebec,49.716,-77.7189,2008,2013,,,,,,0,0,0,,,,Zinc
Xstrata Zinc Canada,Glencore plc,,,,,Perseverance,,Quebec,49.716,-77.7189,2008,2013,,,,,,0,0,0,,,,Copper
Anaconda Mining Inc.,,,,,,Pine Cove,,Newfoundland-and-Labrador,49.9597,-56.1295,2008,open,,,,,,0,0,0,,,,Gold
De Beers Canada Inc.,,,,,,Victor,,Ontario,52.8206,-83.8817,2008,2019,,,,,,0,0,0,,,,Diamond
Agnico-Eagle Mines Limited,,,,,,Lapa,,Quebec,48.22957,-78.288149,2009,2018,,,,,,0,0,0,,,,Gold
Liberty Mines Inc.,,,,,,McWatters,,Ontario,48.311227,-81.03661,2009,2012,,,,,operation suspended in 2011 ,0,0,0,,,,Nickel
Apollo Gold Corporation,,,,,,Black Fox,,Ontario,48.534362,-80.340814,2009,open,,,,,,0,0,0,,,,Gold
San Gold Corporation,,,,,,Hinge,,Manitoba,51.0258,-95.6216,2009,2015,,,,,,0,0,0,,,,Gold
Champion Irons Ltd,Consolidated Thompson Iron Mines Ltd.,Cliffs Natural Resources Inc.,,,,Bloom Lake,,Quebec,52.84,-67.28,2009,2010,2015,2018,,,,0,0,0,,,,Iron
Crowflight Minerals Inc.,CaNickel Mining Limited,,,,,Bucko,,Manitoba,54.878,-98.6576,2009,2012,,,,,,0,0,0,,,,Nickel
Crowflight Minerals Inc.,CaNickel Mining Limited,,,,,Bucko,,Manitoba,54.878,-98.6576,2009,2012,,,,,,0,0,0,,,,Platinum
Crowflight Minerals Inc.,CaNickel Mining Limited,,,,,Bucko,,Manitoba,54.878,-98.6576,2009,2012,,,,,,0,0,0,,,,Cobalt
Crowflight Minerals Inc.,CaNickel Mining Limited,,,,,Bucko,,Manitoba,54.878,-98.6576,2009,2012,,,,,,0,0,0,,,,Copper
URSA Major Minerals Inc.,Prophecy Platinum Corp.,,,,,Shakespeare,,Ontario,46.33417,-81.85944,2010,2012,,,,,,0,0,0,,,,Nickel
URSA Major Minerals Inc.,Prophecy Platinum Corp.,,,,,Shakespeare,,Ontario,46.33417,-81.85944,2010,2012,,,,,,0,0,0,,,,Cobalt
URSA Major Minerals Inc.,Prophecy Platinum Corp.,,,,,Shakespeare,,Ontario,46.33417,-81.85944,2010,2012,,,,,,0,0,0,,,,Gold
URSA Major Minerals Inc.,Prophecy Platinum Corp.,,,,,Shakespeare,,Ontario,46.33417,-81.85944,2010,2012,,,,,,0,0,0,,,,Copper
URSA Major Minerals Inc.,Prophecy Platinum Corp.,,,,,Shakespeare,,Ontario,46.33417,-81.85944,2010,2012,,,,,,0,0,0,,,,Platinum
St. Andrew Goldfields Ltd.,,,,,,Hislop,,Ontario,48.34389,-80.30611,2010,2014,,,,,,0,0,0,,,,Gold
Agnico-Eagle Mines Ltd.,,,,,,Meadowbank,,Nunavut,65.025,-96.04889,2010,open,,,,,,0,0,0,,,,Gold
Osisko Mining Corporation,,,,,,Canadian Malartic,,Quebec,48.129852,-78.100285,2011,open,,,,,,0,0,0,,,,Silver
Osisko Mining Corporation,,,,,,Canadian Malartic,,Quebec,48.129852,-78.100285,2011,open,,,,,,0,0,0,,,,Gold
Lake Shore Gold Corp.,,,,,,Timmins,,Ontario,48.383275,-81.549826,2011,open,,,,,,0,0,0,,,,Gold
Kirkland Lake Gold Ltd.,St. Andrew Goldfields Ltd.,,,,,Holloway-Holt,,Ontario,48.513,-79.74,2011,2020,,,,,This might be the merger of two mines,0,0,0,,,,Gold
Bralorne Gold Mines Ltd.,,,,,,Bralorne-Pioneer,,British Columbia,50.777947,-122.821412,2011,2015,,,,,,0,0,0,,,,Gold
Labrador Iron Mines Holdings Limited,,,,,,James,,Newfoundland-and-Labrador,54.781569,-66.865862,2011,2013,,,,,,0,0,0,,,,Iron
Claude Resources Inc.,,,,,,Santoy 8,,Saskatchewan,55.66778,-103.414571,2011,open,,,,,,0,0,0,,,,Gold
Golden Band Resources Inc.,,,,,,Roy Lloyd/Bingo,,Saskatchewan,55.70167,-104.73361,2011,2014,,,,,,0,0,0,,,,Gold
Yukon Zinc Corp.,,,,,,Wolverine,,Yukon,61.41667,-130.1,2011,2015,,,,,,0,0,0,,,,Lead
Yukon Zinc Corp.,,,,,,Wolverine,,Yukon,61.41667,-130.1,2011,2015,,,,,,0,0,0,,,,Gold
Yukon Zinc Corp.,,,,,,Wolverine,,Yukon,61.41667,-130.1,2011,2015,,,,,,0,0,0,,,,Copper
Yukon Zinc Corp.,,,,,,Wolverine,,Yukon,61.41667,-130.1,2011,2015,,,,,,0,0,0,,,,Silver
Yukon Zinc Corp.,,,,,,Wolverine,,Yukon,61.41667,-130.1,2011,2015,,,,,,0,0,0,,,,Zinc
Alexco Resource Corp.,,,,,,Bellekeno,,Yukon,63.905576,-135.258268,2011,2013,,,,,,0,0,0,,,,Silver
Alexco Resource Corp.,,,,,,Bellekeno,,Yukon,63.905576,-135.258268,2011,2013,,,,,,0,0,0,,,,Lead
Alexco Resource Corp.,,,,,,Bellekeno,,Yukon,63.905576,-135.258268,2011,2013,,,,,,0,0,0,,,,Zinc
Alexco Resource Corp.,,,,,,Bellekeno,,Yukon,63.905576,-135.258268,2011,2013,,,,,,0,0,0,,,,Gold
Rocmec Mining Corporation,,,,,,Rocmec 1,,Quebec,48.245,-79.503,2012,open,,,,,,0,0,0,,,,Gold
New Gold Inc.,,,,,,New Afton,,British Columbia,50.661,-120.514,2012,open,,,,,,0,0,0,,,,Silver
New Gold Inc.,,,,,,New Afton,,British Columbia,50.661,-120.514,2012,open,,,,,,0,0,0,,,,Copper
New Gold Inc.,,,,,,New Afton,,British Columbia,50.661,-120.514,2012,open,,,,,,0,0,0,,,,Gold
Canadian Wollastonite,,,,,,St. Lawrence,,Ontario,44.460417,-76.250411,2013,open,,,,,,0,0,0,,,,Wollastonite
Richmont Mines Inc.,,,,,,Monique,,Quebec,48.188,-77.445,2013,2015,,,,,,0,0,0,,,,Gold
Metanor Resources Inc.,Bonterra Resources Inc.,,,,,Bachelor Lake,,Quebec,49.4958,-76.143,2013,2018,,,,,,0,0,0,,,,Silver
Metanor Resources Inc.,Bonterra Resources Inc.,,,,,Bachelor Lake,,Quebec,49.4958,-76.143,2013,2018,,,,,,0,0,0,,,,Gold
Glencore plc,,,,,,Bracemac-McLeod,,Quebec,49.679,-77.666,2013,open,,,,,,0,0,0,,,,Silver
Glencore plc,,,,,,Bracemac-McLeod,,Quebec,49.679,-77.666,2013,open,,,,,,0,0,0,,,,Gold
Glencore plc,,,,,,Bracemac-McLeod,,Quebec,49.679,-77.666,2013,open,,,,,,0,0,0,,,,Zinc
Glencore plc,,,,,,Bracemac-McLeod,,Quebec,49.679,-77.666,2013,open,,,,,,0,0,0,,,,Copper
Detour Gold Corporation,,,,,,Detour Lake,,Ontario,50.014,-79.71,2013,open,,,,,,0,0,0,,,,Gold
HudBay Minerals Inc.,,,,,,Lalor Lake,,Manitoba,54.862,-100.155,2013,open,,,,,,0,0,0,,,,Silver
HudBay Minerals Inc.,,,,,,Lalor Lake,,Manitoba,54.862,-100.155,2013,open,,,,,,0,0,0,,,,Gold
HudBay Minerals Inc.,,,,,,Lalor Lake,,Manitoba,54.862,-100.155,2013,open,,,,,,0,0,0,,,,Zinc
HudBay Minerals Inc.,,,,,,Lalor Lake,,Manitoba,54.862,-100.155,2013,open,,,,,,0,0,0,,,,Copper
Vale,,,,,,Totten,,Ontario,46.381174,-81.454839,2014,open,,,,,,0,0,0,,,,Nickel
Vale,,,,,,Totten,,Ontario,46.381174,-81.454839,2014,open,,,,,,0,0,0,,,,Cobalt
Vale,,,,,,Totten,,Ontario,46.381174,-81.454839,2014,open,,,,,,0,0,0,,,,Gold
Vale,,,,,,Totten,,Ontario,46.381174,-81.454839,2014,open,,,,,,0,0,0,,,,Copper
Vale,,,,,,Totten,,Ontario,46.381174,-81.454839,2014,open,,,,,,0,0,0,,,,Platinum
Wallbridge Mining Company Limited,,,,,,Broken Hammer,,Ontario,46.764596,-81.034405,2014,open,,,,,,0,0,0,,,,Nickel
Wallbridge Mining Company Limited,,,,,,Broken Hammer,,Ontario,46.764596,-81.034405,2014,open,,,,,,0,0,0,,,,Platinum
Wallbridge Mining Company Limited,,,,,,Broken Hammer,,Ontario,46.764596,-81.034405,2014,open,,,,,,0,0,0,,,,Copper
IAMGOLD Corporation,,,,,,Westwood,,Quebec,48.256,-78.502,2014,open,,,,,,0,0,0,,,,Silver
IAMGOLD Corporation,,,,,,Westwood,,Quebec,48.256,-78.502,2014,open,,,,,,0,0,0,,,,Zinc
IAMGOLD Corporation,,,,,,Westwood,,Quebec,48.256,-78.502,2014,open,,,,,,0,0,0,,,,Copper
IAMGOLD Corporation,,,,,,Westwood,,Quebec,48.256,-78.502,2014,open,,,,,,0,0,0,,,,Gold
HudBay Minerals Inc.,,,,,,Reed,,Manitoba,54.569,-100.669,2014,2018,,,,,,0,0,0,,,,Silver
HudBay Minerals Inc.,,,,,,Reed,,Manitoba,54.569,-100.669,2014,2018,,,,,,0,0,0,,,,Gold
HudBay Minerals Inc.,,,,,,Reed,,Manitoba,54.569,-100.669,2014,2018,,,,,,0,0,0,,,,Zinc
HudBay Minerals Inc.,,,,,,Reed,,Manitoba,54.569,-100.669,2014,2018,,,,,,0,0,0,,,,Copper
Thompson Creek Mining Limited,,,,,,Mt Milligan,,British Columbia,55.118,-124.031,2014,open,,,,,,0,0,0,,,,Gold
Thompson Creek Mining Limited,,,,,,Mt Milligan,,British Columbia,55.118,-124.031,2014,open,,,,,,0,0,0,,,,Copper
ArcelorMittal Mines Canada Inc.,,,,,,Mary River,,Nunavut,71.340446,-71.340446,2014,open,,,,,,0,0,0,,,,Iron
St Andrew Goldfields Ltd.,Kirkland Lake Gold Ltd.,,,,,Taylor,,Ontario,48.56667,-80.61333,2015,2020,,,,,,0,0,0,,,,Gold
Goldcorp Inc.,,,,,,Éléonore,,Quebec,52.69889,-76.08667,2015,open,,,,,,0,0,0,,,,Gold
Banks Island Gold Ltd.,,,,,,Yellow Giant,,British Columbia,53.36257,-130.12352,2015,2015,,,,,,0,0,0,,,,Gold
Pine Valley Mining Corporation,Western Coal Corporation,Conuma Coal Resources Ltd.,"Walter Energy, Inc.",Conuma Coal Resources Ltd.,,Willow Creek,Tumbler Ridge,British Columbia,55.619443,-122.22194,2015,2010,2014,2018,open,,,0,0,0,,,,Coal
Imperial Metals Corporation,,,,,,Red Chris,,British Columbia,57.7,-129.78333,2015,open,,,,,,0,0,0,,,,Silver
Imperial Metals Corporation,,,,,,Red Chris,,British Columbia,57.7,-129.78333,2015,open,,,,,,0,0,0,,,,Copper
Imperial Metals Corporation,,,,,,Red Chris,,British Columbia,57.7,-129.78333,2015,open,,,,,,0,0,0,,,,Gold
Cameco Corporation,,,,,,Cigar Lake,,Saskatchewan,58.06819,-104.54123,2015,open,,,,,,0,0,0,,,,Uranium
Stornoway Diamond Corporation,,,,,,Renard,,Quebec,52.813913,-72.190579,2016,open,,,,,,0,0,0,,,,Diamond
Cœur Mining,,,,,,Silvertip,,British Columbia,59.92,-130.34,2016,2020,,,,,,0,0,0,,,,Silver
Cœur Mining,,,,,,Silvertip,,British Columbia,59.92,-130.34,2016,2020,,,,,,0,0,0,,,,Lead
Cœur Mining,,,,,,Silvertip,,British Columbia,59.92,-130.34,2016,2020,,,,,,0,0,0,,,,Zinc
Cœur Mining,,,,,,Silvertip,,British Columbia,59.92,-130.34,2016,2020,,,,,,0,0,0,,,,Gold
Aurelius Minerals Inc.,Maritime Dufferin Gold Corp.,,,,,Dufferin,,Nova Scotia,44.9719,-62.3929,2017,2019,,,,,,0,0,0,,,,Gold
Atlantic Gold Corp.,,,,,,Moose River Consolidated,,Nova Scotia,44.98243,-62.94292,2017,open,,,,,,0,0,0,,,,Gold
Kameron Collieries ULC,,,,,,Donkin,,Nova Scotia,46.178108,-59.825861,2017,2020,,,,,,0,0,0,,,,Coal
New Gold Inc.,,,,,,Rainy River,,Ontario,48.833,-94.012,2017,open,,,,,,0,0,0,,,,Nickel
New Gold Inc.,,,,,,Rainy River,,Ontario,48.833,-94.012,2017,open,,,,,,0,0,0,,,,Cobalt
New Gold Inc.,,,,,,Rainy River,,Ontario,48.833,-94.012,2017,open,,,,,,0,0,0,,,,Copper
New Gold Inc.,,,,,,Rainy River,,Ontario,48.833,-94.012,2017,open,,,,,,0,0,0,,,,Gold
New Gold Inc.,,,,,,Rainy River,,Ontario,48.833,-94.012,2017,open,,,,,,0,0,0,,,,Silver
K+S Potash Canada,,,,,,Bethune,,Saskatchewan,50.62917,-105.26167,2017,open,,,,,,0,0,0,,,,Potash
Pretrium Resources Inc.,,,,,,Brucejack,,British Columbia,56.47554,-130.21783,2017,open,,,,,,0,0,0,,,,Silver
Pretrium Resources Inc.,,,,,,Brucejack,,British Columbia,56.47554,-130.21783,2017,open,,,,,,0,0,0,,,,Gold
De Beers Canada Inc.,,,,,,Gahcho Kué,,Northwest Territories,63.44528,-109.21194,2017,open,,,,,,0,0,0,,,,Diamond
TMAC Resources Inc.,,,,,,Hope Bay,,Nunavut,68.137186,-106.612652,2017,open,,,,,,0,0,0,,,,Gold
Canada Fluorspar (NL) Inc.,,,,,,St. Lawrence,,Newfoundland-and-Labrador,46.9038,-55.4003,2018,open,,,,,,0,0,0,,,,Fluorspar
Agnico Eagle Mines Limited,,,,,,LaRonde - Zone 5,,Quebec,48.2516,-78.451722,2018,open,,,,,,0,0,0,,,,Gold
Contemporary Amperex Technology Co. Limited (CATL),,,,,,North American Lithium,,Quebec,48.41154,-77.80934,2018,2019,,,,,,0,0,0,,,,Lithium
Harte Gold Corp.,,,,,,Sugar Zone,,Ontario,48.80496,-85.00401,2018,open,,,,,,0,0,0,,,,Gold
Cœur Mining,,,,,,"
Silvertip",,British Columbia,59.92,-130.34,2018,open,,,,,,0,0,0,,,,Silver
Cœur Mining,,,,,,"
Silvertip",,British Columbia,59.92,-130.34,2018,open,,,,,,0,0,0,,,,Lead
Cœur Mining,,,,,,"
Silvertip",,British Columbia,59.92,-130.34,2018,open,,,,,,0,0,0,,,,Zinc
Cœur Mining,,,,,,"
Silvertip",,British Columbia,59.92,-130.34,2018,open,,,,,,0,0,0,,,,Gold
Newmont Goldcorp Corp.,,,,,,Borden,,Ontario,47.871883,-83.260981,2019,open,,,,,,0,0,0,,,,Gold
Evolution Mining Ltd.,,,,,,Cochenour,,Ontario,51.076504,-93.808445,2019,open,,,,,,0,0,0,,,,Gold
Tata Steel Minerals Canada Limited,,,,,,DSO (Goodwood),,Quebec,55.09939,-67.34778,2019,open,,,,,,0,0,0,,,,Iron
Agnico Eagle Mines Limited,,,,,,Meliadine,,Nunavut,63.031529,-92.220206,2019,open,,,,,,0,0,0,,,,Gold
Victoria Gold Corporation,,,,,,Eagle (Dublin Gulch),,Yukon,64.0322,-135.8456,2019,open,,,,,,0,0,0,,,,Gold
Agnico Eagle Mines Limited,,,,,,Amaruq,,Nunavut,65.415,-96.697,2019,open,,,,,,0,0,0,,,,Gold
Hammond River Holdings Ltd.,,,,,,Upham East,,New Brunswick,45.48334,-65.63127,2020,open,,,,,,0,0,0,,,,Gypsum
Graymont Inc.,,,,,,Springhill,,New Brunswick,46.0021,-65.3719,2021,open,,,,,,0,0,0,,,,Limestone
Graymont Inc.,,,,,,Springhill,,New Brunswick,46.0021,-65.3719,2021,open,,,,,,0,0,0,,,,Lime
Graymont Inc.,,,,,,Springhill,,New Brunswick,46.0021,-65.3719,2021,open,,,,,,0,0,0,,,,lime
Pure Gold Mining Inc.,,,,,,PureGold,,Ontario,50.96932,-93.93847,2021,open,,,,,,0,0,0,,,,Gold
Canada Talc Industries Ltd. ,CanadaTalc United,"Highwood Resources Ltd, CanadaTalc Division",,,,Henderson ,Madoc (Havelock),Ontario,44.50205,-77.45374,1896,2010,,,,,,0,0,0,,,,Talc
Bralorne Pioneer Mines Ltd.,Bralorne Mines Ltd. ,Bralorne Can-Fer Resources Ltd.,,,,Bralorne Division,Bralorne ,British Columbia,50.777777,-122.82222,1900,2014,,,,,,0,0,0,,,,Lead
Bralorne Pioneer Mines Ltd.,Bralorne Mines Ltd. ,Bralorne Can-Fer Resources Ltd.,,,,Bralorne Division,Bralorne ,British Columbia,50.777777,-122.82222,1900,2014,,,,,,0,0,0,,,,Copper
Bralorne Pioneer Mines Ltd.,Bralorne Mines Ltd. ,Bralorne Can-Fer Resources Ltd.,,,,Bralorne Division,Bralorne ,British Columbia,50.777777,-122.82222,1900,2014,,,,,,0,0,0,,,,Gold
Bralorne Pioneer Mines Ltd.,Bralorne Mines Ltd. ,Bralorne Can-Fer Resources Ltd.,,,,Bralorne Division,Bralorne ,British Columbia,50.777777,-122.82222,1900,2014,,,,,,0,0,0,,,,Silver
Bralorne Pioneer Mines Ltd.,Bralorne Mines Ltd. ,Bralorne Can-Fer Resources Ltd.,,,,Bralorne Division,Bralorne ,British Columbia,50.777777,-122.82222,1900,2014,,,,,,0,0,0,,,,Tungsten
Bralorne Pioneer Mines Ltd.,Bralorne Mines Ltd. ,Bralorne Can-Fer Resources Ltd.,,,,Bralorne Division,Bralorne ,British Columbia,50.777777,-122.82222,1900,2014,,,,,,0,0,0,,,,Zinc
Dominion Steel and Coal Corp. Ltd.,,,,,,Old Sydney Collieries Division,,Nova Scotia,46.28919087,-60.27036014,1901,1975,,,,,"Establishment of Dominion Iron and Steel, Sydney, Nova Scotia.  1901",0,0,0,,,,Coal
Phoenix Minerals Corporation and Newfoundland Barite Ltd.,,,,,,Collier Point,Trinity Bay,Newfoundland-and-Labrador,47.59125794,-53.69011331,1902,1980,1998,1998,,,18 workers,0,0,0,,,,Barite
Coldstream Copper Mines Ltd.,North Coldstream,,,,,,,Ontario,48.60196,-90.58427,1902,1967,,,,,,0,0,0,,,,Iron ore
Ottawa Silver Mines Ltd. ,Slocan Ottawa Mines Ltd. ,,,,,,,British Columbia,49.784999,-117.39611,1903,1952,,,,,,0,0,0,,,,Lead
Ottawa Silver Mines Ltd. ,Slocan Ottawa Mines Ltd. ,,,,,,,British Columbia,49.784999,-117.39611,1903,1952,,,,,,0,0,0,,,,Copper
Ottawa Silver Mines Ltd. ,Slocan Ottawa Mines Ltd. ,,,,,,,British Columbia,49.784999,-117.39611,1903,1952,,,,,,0,0,0,,,,Gold
Ottawa Silver Mines Ltd. ,Slocan Ottawa Mines Ltd. ,,,,,,,British Columbia,49.784999,-117.39611,1903,1952,,,,,,0,0,0,,,,Silver
Ottawa Silver Mines Ltd. ,Slocan Ottawa Mines Ltd. ,,,,,,,British Columbia,49.784999,-117.39611,1903,1952,,,,,,0,0,0,,,,Zinc
Langis Silver and Cobalt Mining Co. Ltd. ,,,,,,,,Ontario,47.58135,-79.58006,1908,1960,,,,,,0,0,0,,,,Silver
Bralorne Pioneer Mines Ltd. ,Pioneer Gold Mines of B.C. Ltd. ,,,,,Pioneer Division,,British Columbia,50.761111,-122.78055,1908,1983,,,,,,0,0,0,,,,Lead
